,0,1,2,3,4,5,6,7,8,9,10,11,12
223,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,10.750346170310978,20.56829892920197
224,1.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,-3.737612774206648,17.228231247969575
225,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,13.908293779916855,21.066810380073616
226,0.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,-4.568342239858491,16.73726237501063
227,1.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,7.312578288062062,19.852770358404637
228,1.0,0.0,1.0,1.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,6.634191954895195,17.673239310364888
229,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,14.521524247988538,23.68123923535351
230,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,12.036769832841916,21.421806137014972
231,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.6809850716060568,18.22241134678928
232,1.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4.039842349056814,17.25841130525292
233,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,9.520511487953524,20.96936779708977
234,1.0,1.0,1.0,0.0,2.0,5.0,3.0,5.0,0.0,0.0,1.0,8.551210124200189,21.15696389770105
235,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,3.676814661412985,19.695574331183888
236,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,4.383823771097795,19.00070986810309
237,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,19.70440912764445,23.495819810203727
238,0.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,3.4515410669941584,17.42877270742408
239,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,17.894643235672586,23.76331973063026
240,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.7323126543073446,16.326363731451455
241,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,9.995731794424408,21.16242461635398
242,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.8280152727057275,15.431187451903122
243,1.0,1.0,1.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,21.26968128793375,25.279037259984563
244,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,-2.946582418761667,14.335193535204438
245,0.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,10.431937304915218,21.23540321881473
246,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,6.098872215190109,18.406108681760703
247,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,21.159914692724165,27.08939251076045
248,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,4.830547549293579,20.6006207492595
249,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,6.66617491375921,20.390849809083235
250,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,17.130524208501992,23.523569956794965
251,0.0,0.0,0.0,1.0,3.0,0.0,5.0,4.0,0.0,0.0,1.0,-0.5204309549961463,18.85371855344276
252,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,18.889496638965777,23.783707188312963
253,0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0448583257746859,16.96738347500119
254,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,-3.618320711178981,16.750621531129028
255,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,19.815918171621004,23.359955891031376
256,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,21.8532915740912,25.48964718964957
257,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,-0.4149656591537729,16.76920427832741
258,0.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,10.49990554466094,20.861739890560514
259,0.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,0.8282697403513115,19.849227492724854
260,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,-1.221453280814687,17.566559430548818
261,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,12.957701894322728,19.533404803493674
262,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.6028796284351499,17.811223893031578
263,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,-3.741586265004712,18.23667664891161
264,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,-4.971364655122122,17.22940192342343
265,0.0,0.0,0.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,7.918890984713816,20.4364203065799
266,0.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,-1.4007489182557524,17.091052956993366
267,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,12.047177988910786,23.249642363275417
268,0.0,0.0,1.0,1.0,3.0,5.0,5.0,4.0,0.0,0.0,1.0,12.942540055931955,22.41408144214416
269,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,1.0,-4.67437171062397,15.082656542149726
270,0.0,1.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,-1.573934731922662,16.336126496999103
271,0.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.562802292610577,20.0340664207118
272,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,19.12011674153048,22.742252166644477
273,0.0,0.0,1.0,1.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,19.413332864124875,22.01836852468481
274,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,0.7374376245664678,18.889790054168994
275,0.0,0.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,-0.8530518450298317,19.13192906829245
276,0.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0,8.572188076185908,19.34138370999913
277,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.8132734497828,22.65610901895237
278,0.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,11.810942684125646,23.325821900559383
279,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,19.019858862703515,23.719996285308056
280,0.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,19.96968725459512,23.60155876902055
281,0.0,0.0,1.0,1.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,-1.9243531154762747,17.932719664992028
282,0.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,2.5196518062469178,19.96701262659324
283,0.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,-0.5563488998777162,17.09478769954257
284,0.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,18.438460629607512,22.488969639921287
285,0.0,0.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,8.220723450337147,20.87871555664521
286,0.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,15.156974731678703,22.96092204485223
287,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.37765780207258,17.074097362626055
288,1.0,1.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,8.957290710263013,20.003071715245454
289,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,11.16671726857927,22.380312887901677
290,1.0,1.0,1.0,1.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,4.793729255224971,18.55546691702175
291,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.9700415216848528,16.225970445551607
292,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,2.616797734220512,18.445763760403693
293,1.0,1.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,8.15272376428489,19.512171015319016
294,1.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,-4.177948754228363,15.62494585643142
295,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,4.650614939692723,19.02526840444347
296,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.68929956795156,16.67208993293426
297,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,-1.67014626791829,15.44812927840328
298,1.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,-0.3322561060876596,15.987707194484033
299,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,6.974808819700501,18.322979068604987
300,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,15.947686358176298,21.09305425834757
301,1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,2.4852467410132046,18.37278086528687
302,1.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,19.10537482017462,24.06279793366061
303,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,15.08911029358407,22.351427279899465
304,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10.70114377106322,20.2130870788408
305,1.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,20.81676894142393,24.86280526699359
306,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,2.05476889032626,18.449994436470643
307,1.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,5.377361732743031,19.488960979245103
308,1.0,1.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,17.465151331641213,23.97833825035744
309,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,20.28529775604088,23.93337631894918
310,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.505314465599646,20.173166744483083
311,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,-3.7810293123607104,17.057379189455467
312,1.0,1.0,1.0,1.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,20.57993683903372,24.127690281463693
313,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.4222706580255826,17.66331054862706
314,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,7.8755212852176815,18.78462160658113
315,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,-3.5913808231205437,14.155374712873853
316,0.0,0.0,0.0,1.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,6.8056106463463415,19.151964145158328
317,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,10.23947661791934,22.3826774879465
318,0.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,10.072321981206162,19.119113156516843
319,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.838219078729324,20.8602554530389
320,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,-1.7168996321582697,17.68086154988044
321,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,-1.9663791528884251,17.966937534338182
322,0.0,1.0,0.0,1.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,18.627238616634774,23.677310522547288
323,0.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,11.840782980126695,21.81360484902104
324,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,17.289924910457884,21.53671596620224
325,0.0,0.0,0.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,9.176149370585748,20.22751558641834
326,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.091068806510207,17.041485612611353
327,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,17.83647615840422,21.07601103751927
328,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,12.396125298721168,21.11107861779571
329,0.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,15.447246745057068,22.49766441228067
330,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,16.24107446359675,23.14130750487922
331,0.0,1.0,0.0,1.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,5.964902938794694,19.43634355096888
332,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.2604683213991769,19.86370834036019
333,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,7.416445308117645,20.272884862087697
334,0.0,1.0,0.0,1.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,15.80807598473059,23.4317063218442
335,1.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,7.684632842035556,20.890794033877977
336,1.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,17.02378323727032,24.95491703774473
337,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.7193171283363053,16.30377718253492
338,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,10.03081761883412,22.095101570703253
339,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,18.35321369828631,26.40153520128557
340,1.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,-4.7709355660514685,15.737167915999317
341,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,6.050342619275181,18.965890630074
342,1.0,1.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,6.781748881769376,19.98063569461033
343,1.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.6623778963083078,17.36497872560247
344,1.0,1.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,9.213856227138834,19.5299307396133
345,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,8.789288084233437,22.467869173560256
346,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,14.491933843918918,23.70724988455026
347,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,15.088080713220826,22.55582922974896
348,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,6.227788807979101,19.54755517915381
349,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022634435688443,16.242984179549012
350,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0916889988735186,15.959075544747844
351,1.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,18.44943425209912,23.174919418845214
352,1.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,13.466382368349098,21.709899304498723
353,1.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,9.68923391203425,21.065238650839134
354,1.0,1.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,16.63545756192233,22.119073130086417
355,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,15.484702428196634,21.830084199265055
356,0.0,0.0,1.0,1.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,12.916896274443168,23.08923485870146
357,1.0,1.0,1.0,0.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,4.617735400045554,17.720613545860882
358,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,0.0,0.0,1.0,21.636989831272277,24.100783362319987
359,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,5.883800556708698,18.08766154226544
360,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,1.0,-2.0405034392528028,16.490162166442566
361,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6174399487842637,18.181504856649333
362,0.0,0.0,1.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,-3.644946019126996,16.443901105328766
363,1.0,1.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,8.783051199931208,20.223017468016167
364,1.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,15.190686716818814,23.348798536342404
365,1.0,0.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0,10.556853611444769,20.53729708245592
366,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,5.919849915328578,18.72326787311213
367,1.0,1.0,1.0,0.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,17.876530239031954,23.25788460676772
368,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,16.368208901306957,22.724631662753797
369,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.1901934640348308,16.57451099832385
370,0.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,17.797329581456484,25.277004785287225
371,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,20.588431616501868,23.979412449484396
372,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,13.08993110692338,21.699297008695808
373,1.0,1.0,1.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,12.86157484374144,20.433692984767006
374,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,17.683884527688324,23.19152385656279
375,1.0,1.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,21.797449094553336,26.182674785400167
376,1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,7.417560158902509,19.01006140618543
377,0.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,0.0,0.0,1.0,3.5380907253306013,17.879538625878396
378,0.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,0.0,0.0,1.0,-3.8052024191003886,16.636999966880953
379,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,21.14668829953884,23.841247612199503
380,1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.4491211805907138,19.172764974973997
381,0.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,-4.6128281731170455,15.082980698810784
382,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,15.002906520686686,21.591912648539008
383,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,0.0,0.0,1.0,6.703611301474281,20.013697314252244
384,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.6046954602597863,19.360318866031943
385,1.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,8.076984870190444,21.735403336045223
386,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,1.0,20.254678398586258,23.553424984267934
387,0.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,4.673452894324857,19.19619094039085
388,1.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,10.093939676315022,20.894840578236536
389,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,-3.271037940491713,16.105245263010392
390,1.0,0.0,1.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,3.2164634211892764,18.89656810200158
391,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,14.661039657402624,21.38046595543729
392,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,0.0,0.0,1.0,3.8159999972674576,19.802021190625783
393,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,17.491402322506097,22.286856061858963
394,0.0,0.0,0.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,-3.2532896760180563,14.97563649338774
395,1.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,1.0,14.814068991054167,21.37236135872689
396,0.0,1.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,1.0,-0.0183017042433739,19.349471346380724
397,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,13.5744502624702,22.096983229252533
398,1.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,19.9442913841997,23.485323072039844
399,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,7.389169451349398,18.29709070040279
400,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,12.41375286024304,20.607416672811357
401,1.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,7.615525818570532,19.58048256964116
402,1.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,17.111151804309767,21.10127122846933
403,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,16.39810025873721,21.38534725836997
404,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,-2.1149091742029285,16.22226701919749
405,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.464153877750513,15.72050525402137
406,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,-2.5697270957276723,16.286590058313728
407,1.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,13.951973044446426,20.63608424256375
408,1.0,1.0,0.0,1.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,10.339134525090785,20.727943646107843
409,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.3184765749390799,15.752055271227457
410,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,20.448669249690703,26.260386461547483
411,0.0,0.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,-4.884643109959109,16.757471969446154
412,1.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,3.608482864682527,19.12216007674033
413,0.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,10.792180606093172,22.529143653764613
414,0.0,0.0,0.0,1.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,-3.6281580917615264,17.73415485778439
415,1.0,1.0,0.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,1.0,16.83956593522748,22.396890144427022
416,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,1.0,-0.8179877783862288,17.55599234237213
417,1.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,3.196240998724182,21.578329201979475
418,0.0,0.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,20.164242792316745,25.4874164579879
419,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,17.662794473738884,23.92260273770132
420,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,14.067605343441585,21.491497739051656
421,1.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,15.661669995768644,23.88895581086399
422,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,10.37770913428509,20.669129514585663
423,1.0,0.0,0.0,1.0,5.0,5.0,4.0,4.0,0.0,0.0,1.0,20.90352100113751,26.46753580437314
424,1.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,-2.880198859224984,16.57373886414636
425,1.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,9.23890286575378,21.254859492133207
426,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,19.20928290894214,23.924119605663755
427,1.0,0.0,1.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,20.53818859387453,24.159162235395303
428,0.0,0.0,1.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,1.0,5.798749256616576,19.366034710862845
429,1.0,1.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,-2.6303845928020952,14.378897991286108
430,0.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,13.710732427787246,23.471680471619763
431,0.0,1.0,1.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,1.0,14.405314464991438,21.684165805970085
432,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,8.658025884534453,20.84396127621973
433,1.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,0.0,0.0,1.0,21.16179237977241,27.20092098219109
434,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,15.666960100954643,24.565989157314245
435,0.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,1.0,14.315380683510462,22.35941918298274
436,1.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,17.456995979849033,22.834679062722376
437,0.0,0.0,1.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,7.849702943649859,19.331519203733905
438,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,-2.0036891192592847,15.96559171449961
439,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2945443494593096,17.389641387958548
440,0.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,14.386415433335516,22.967616604004565
441,1.0,0.0,1.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,1.0,10.03971175876023,20.913679465419005
442,0.0,0.0,1.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,21.97264151226917,25.74806915494937
443,1.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,20.97216244027013,25.139065839144976
444,0.0,0.0,1.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,1.0,8.439357168159827,21.053122202622053
445,0.0,1.0,1.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,1.0,2.7581247050881146,18.16608214025966
