,12
1188,14.888939766034923
953,18.43394259348729
790,13.4455656592378
244,14.335193535204438
495,18.425184855527903
1734,12.076998937655857
1123,14.080930677589423
802,14.81159921214808
781,14.926733736611098
1585,17.983481667411834
442,25.74806915494937
1223,12.890128475808162
1344,7.157260887770226
1618,14.918515864938293
72,19.303480867599315
270,16.336126496999103
1082,18.626411081921592
255,23.359955891031376
201,23.66854650707661
1415,14.060078927343836
780,18.406524555457366
579,19.69964769579647
369,16.57451099832385
216,21.25174030048652
1067,22.623194711773
804,19.768090174201227
818,12.630871015582676
721,16.705317182068672
0,15.013441911708728
1500,19.011056671403047
1300,22.609478924033983
1190,22.053708793270115
110,17.59329633470539
1072,10.459801237887184
1233,17.639292755517886
506,15.159707281682977
899,23.097052578016346
513,15.565543302989814
375,26.182674785400167
1399,16.9687193639111
1196,10.305506910942915
1254,19.178913879753853
1653,20.71867800665667
1662,18.79833378021985
758,23.05979561247761
566,19.934157072393962
1167,12.25534796892418
378,16.636999966880953
749,13.80406032765902
1470,14.826413146750838
14,18.42896849607117
85,13.869309619523882
197,18.93506752012549
1699,19.081431646267728
711,13.373185592150588
1477,19.73200524231416
391,21.38046595543729
915,18.364808415943735
